RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1802	01	02	Jackson’s Oxford Journal	0004	1802	01	02	Caledonian Mercury	0002
1802	01	04	Caledonian Mercury	0002	1802	01	02	Jackson’s Oxford Journal	0002
1802	01	04	Caledonian Mercury	0002	1802	01	02	Morning Chronicle	0002
1802	01	04	Caledonian Mercury	0003	1802	01	02	Morning Chronicle	0002
1802	01	04	Caledonian Mercury	0003	1802	01	02	Morning Chronicle	0003
1802	01	06	Aberdeen Journal	0001	1802	01	04	Caledonian Mercury	0001
1802	01	07	Caledonian Mercury	0001	1802	01	01	Morning Chronicle	0002
1802	01	07	Caledonian Mercury	0002	1802	01	04	Morning Chronicle	0002
1802	01	07	Caledonian Mercury	0002	1802	01	05	Morning Chronicle	0003
1802	01	07	Trewman’s Exeter Flying Post	0002	1802	01	02	Caledonian Mercury	0002
1802	01	07	Trewman’s Exeter Flying Post	0004	1802	01	05	Morning Chronicle	0003
1802	01	07	Trewman’s Exeter Flying Post	0004	1802	01	07	Caledonian Mercury	0002
1802	01	09	Caledonian Mercury	0002	1802	01	07	Morning Chronicle	0003
1802	01	09	Jackson’s Oxford Journal	0001	1802	01	04	Morning Chronicle	0002
1802	01	09	Jackson’s Oxford Journal	0001	1802	01	07	Caledonian Mercury	0002
1802	01	09	Jackson’s Oxford Journal	0001	1802	01	09	Caledonian Mercury	0002
1802	01	09	Ipswich Journal	0002	1802	01	06	Morning Chronicle	0003
1802	01	09	Ipswich Journal	0003	1802	01	09	Jackson’s Oxford Journal	0001
1802	01	11	Caledonian Mercury	0001	1802	01	07	Derby Mercury	0001
1802	01	11	Caledonian Mercury	0002	1802	01	08	Morning Chronicle	0002
1802	01	13	Aberdeen Journal	0001	1802	01	04	Caledonian Mercury	0004
1802	01	13	Aberdeen Journal	0002	1802	01	07	Caledonian Mercury	0002
1802	01	13	Aberdeen Journal	0002	1802	01	09	Jackson’s Oxford Journal	0004
1802	01	13	Aberdeen Journal	0003	1802	01	07	Caledonian Mercury	0002
1802	01	13	Aberdeen Journal	0003	1802	01	09	Caledonian Mercury	0002
