RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1805	11	04	Caledonian Mercury	0002	1805	11	01	Morning Chronicle	0003
1805	11	04	Hampshire/Portsmouth Telegraph	0002	1805	11	04	Caledonian Mercury	0002
1805	11	06	Aberdeen Journal	0002	1805	11	05	Hull Packet	0002
1805	11	07	Caledonian Mercury	0002	1805	11	04	Morning Chronicle	0002
1805	11	07	Caledonian Mercury	0002	1805	11	04	Morning Chronicle	0003
1805	11	07	Caledonian Mercury	0002	1805	11	05	Morning Chronicle	0001
1805	11	07	Caledonian Mercury	0003	1805	11	05	Morning Chronicle	0002
1805	11	07	Derby Mercury	0002	1805	11	07	Caledonian Mercury	0003
1805	11	07	Trewman’s Exeter Flying Post	0002	1805	11	04	Caledonian Mercury	0002
1805	11	07	Trewman’s Exeter Flying Post	0002	1805	11	05	Hull Packet	0002
1805	11	07	Trewman’s Exeter Flying Post	0002	1805	11	06	Aberdeen Journal	0002
1805	11	07	Trewman’s Exeter Flying Post	0003	1805	11	02	Jackson’s Oxford Journal	0002
1805	11	07	Trewman’s Exeter Flying Post	0004	1805	11	07	Derby Mercury	0002
1805	11	09	Caledonian Mercury	0002	1805	11	05	Morning Chronicle	0003
1805	11	09	Caledonian Mercury	0002	1805	11	07	Morning Chronicle	0001
1805	11	09	Caledonian Mercury	0003	1805	11	07	Morning Chronicle	0002
1805	11	09	Cobbett’s Weekly Political Register	0007	1805	11	05	Morning Chronicle	0001
1805	11	09	Cobbett’s Weekly Political Register	0007	1805	11	07	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0008	1805	11	04	Morning Chronicle	0002
1805	11	09	Cobbett’s Weekly Political Register	0008	1805	11	07	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0009	1805	11	04	Morning Chronicle	0003
1805	11	09	Cobbett’s Weekly Political Register	0009	1805	11	07	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0010	1805	11	04	Morning Chronicle	0003
1805	11	09	Cobbett’s Weekly Political Register	0010	1805	11	07	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0011	1805	11	07	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0012	1805	11	05	Morning Chronicle	0002
1805	11	09	Cobbett’s Weekly Political Register	0014	1805	11	07	Morning Chronicle	0001
1805	11	09	Cobbett’s Weekly Political Register	0014	1805	11	09	Caledonian Mercury	0002
1805	11	09	Cobbett’s Weekly Political Register	0015	1805	11	07	Morning Chronicle	0002
1805	11	09	Cobbett’s Weekly Political Register	0016	1805	11	07	Morning Chronicle	0002
1805	11	09	Cobbett’s Weekly Political Register	0016	1805	11	09	Caledonian Mercury	0003
1805	11	09	Jackson’s Oxford Journal	0001	1805	11	07	Caledonian Mercury	0002
1805	11	09	Jackson’s Oxford Journal	0001	1805	11	07	Trewman’s Exeter Flying Post	0004
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	07	Morning Chronicle	0001
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	07	Morning Chronicle	0002
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	09	Caledonian Mercury	0002
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	09	Caledonian Mercury	0003
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0014
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0015
1805	11	09	Jackson’s Oxford Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0016
1805	11	09	Jackson’s Oxford Journal	0004	1805	11	05	Hull Packet	0001
1805	11	09	Jackson’s Oxford Journal	0004	1805	11	05	Hull Packet	0003
1805	11	09	Ipswich Journal	0002	1805	11	07	Morning Chronicle	0001
1805	11	09	Ipswich Journal	0002	1805	11	07	Morning Chronicle	0002
1805	11	09	Ipswich Journal	0002	1805	11	09	Caledonian Mercury	0002
1805	11	09	Ipswich Journal	0002	1805	11	09	Caledonian Mercury	0003
1805	11	09	Ipswich Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0014
1805	11	09	Ipswich Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0015
1805	11	09	Ipswich Journal	0002	1805	11	09	Cobbett’s Weekly Political Register	0016
1805	11	09	Ipswich Journal	0002	1805	11	09	Jackson’s Oxford Journal	0002
1805	11	09	Ipswich Journal	0004	1805	11	07	Caledonian Mercury	0002
1805	11	09	Ipswich Journal	0004	1805	11	09	Cobbett’s Weekly Political Register	0010
1805	11	09	Ipswich Journal	0004	1805	11	09	Cobbett’s Weekly Political Register	0012
1805	11	09	Ipswich Journal	0004	1805	11	09	Jackson’s Oxford Journal	0004
1805	11	09	Newcastle Courant	0002	1805	11	07	Caledonian Mercury	0002
1805	11	09	Newcastle Courant	0002	1805	11	09	Cobbett’s Weekly Political Register	0007
1805	11	09	Newcastle Courant	0002	1805	11	09	Cobbett’s Weekly Political Register	0011
1805	11	09	Newcastle Courant	0002	1805	11	09	Cobbett’s Weekly Political Register	0012
1805	11	09	Newcastle Courant	0002	1805	11	09	Ipswich Journal	0004
1805	11	09	Newcastle Courant	0004	1805	11	07	Morning Chronicle	0001
1805	11	09	Newcastle Courant	0004	1805	11	07	Morning Chronicle	0002
1805	11	09	Newcastle Courant	0004	1805	11	09	Cobbett’s Weekly Political Register	0014
1805	11	09	Newcastle Courant	0004	1805	11	09	Jackson’s Oxford Journal	0002
1805	11	09	Newcastle Courant	0004	1805	11	09	Ipswich Journal	0002
1805	11	11	Caledonian Mercury	0002	1805	11	07	Morning Chronicle	0002
1805	11	11	Caledonian Mercury	0002	1805	11	09	Morning Chronicle	0002
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	04	Morning Chronicle	0002
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	05	Morning Chronicle	0002
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	07	Caledonian Mercury	0002
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	07	Morning Chronicle	0002
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	07	Morning Chronicle	0003
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	09	Cobbett’s Weekly Political Register	0012
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	09	Jackson’s Oxford Journal	0001
1805	11	11	Hampshire/Portsmouth Telegraph	0002	1805	11	09	Ipswich Journal	0004
