RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1805	12	03	Hull Packet	0002	1805	12	02	Hampshire/Portsmouth Telegraph	0004
1805	12	03	Hull Packet	0003	1805	12	02	Caledonian Mercury	0003
1805	12	04	Aberdeen Journal	0002	1805	12	03	Hull Packet	0002
1805	12	05	Caledonian Mercury	0002	1805	12	02	Morning Chronicle	0002
1805	12	05	Derby Mercury	0001	1805	12	03	Hull Packet	0002
1805	12	05	Derby Mercury	0004	1805	12	03	Hull Packet	0001
1805	12	05	Trewman’s Exeter Flying Post	0001	1805	12	03	Hull Packet	0003
1805	12	05	Trewman’s Exeter Flying Post	0002	1805	12	03	Hull Packet	0002
1805	12	05	Trewman’s Exeter Flying Post	0003	1805	12	03	Hull Packet	0001
1805	12	07	Caledonian Mercury	0002	1805	12	04	Morning Chronicle	0002
1805	12	07	Cobbett’s Weekly Political Register	0012	1805	12	02	Caledonian Mercury	0002
1805	12	07	Jackson’s Oxford Journal	0001	1805	12	02	Hampshire/Portsmouth Telegraph	0001
1805	12	07	Jackson’s Oxford Journal	0004	1805	12	05	Trewman’s Exeter Flying Post	0002
1805	12	07	Ipswich Journal	0001	1805	12	05	Trewman’s Exeter Flying Post	0003
1805	12	07	Ipswich Journal	0004	1805	12	03	Morning Chronicle	0003
1805	12	09	Caledonian Mercury	0001	1805	12	05	Morning Chronicle	0001
1805	12	09	Caledonian Mercury	0002	1805	12	02	Hampshire/Portsmouth Telegraph	0004
1805	12	09	Caledonian Mercury	0003	1805	12	07	Jackson’s Oxford Journal	0003
1805	12	09	Hampshire/Portsmouth Telegraph	0001	1805	12	05	Derby Mercury	0004
1805	12	09	Hampshire/Portsmouth Telegraph	0004	1805	12	05	Caledonian Mercury	0002
1805	12	10	Hull Packet	0001	1805	12	07	Jackson’s Oxford Journal	0003
1805	12	10	Hull Packet	0002	1805	12	05	Morning Chronicle	0001
1805	12	10	Hull Packet	0004	1805	12	07	Ipswich Journal	0001
1805	12	11	Aberdeen Journal	0002	1805	12	07	Jackson’s Oxford Journal	0003
1805	12	11	Aberdeen Journal	0003	1805	12	05	Caledonian Mercury	0003
1805	12	12	Caledonian Mercury	0002	1805	12	10	Morning Chronicle	0002
1805	12	12	Derby Mercury	0001	1805	12	07	Jackson’s Oxford Journal	0004
1805	12	12	Derby Mercury	0002	1805	12	09	Morning Chronicle	0003
1805	12	12	Trewman’s Exeter Flying Post	0001	1805	12	09	Caledonian Mercury	0003
1805	12	12	Trewman’s Exeter Flying Post	0002	1805	12	07	Ipswich Journal	0001
1805	12	12	Trewman’s Exeter Flying Post	0003	1805	12	09	Caledonian Mercury	0001
1805	12	14	Caledonian Mercury	0002	1805	12	11	Morning Chronicle	0001
1805	12	14	Cobbett’s Weekly Political Register	0017	1805	12	02	Caledonian Mercury	0002
1805	12	14	Cobbett’s Weekly Political Register	0019	1805	12	11	Morning Chronicle	0001
1805	12	14	Cobbett’s Weekly Political Register	0023	1805	12	11	Morning Chronicle	0002
1805	12	14	Cobbett’s Weekly Political Register	0024	1805	12	11	Morning Chronicle	0002
1805	12	14	Cobbett’s Weekly Political Register	0025	1805	12	04	Morning Chronicle	0002
1805	12	14	Cobbett’s Weekly Political Register	0026	1805	12	03	Morning Chronicle	0002
1805	12	14	Cobbett’s Weekly Political Register	0027	1805	12	02	Caledonian Mercury	0002
1805	12	14	Cobbett’s Weekly Political Register	0029	1805	12	03	Morning Chronicle	0003
1805	12	14	Cobbett’s Weekly Political Register	0030	1805	12	03	Morning Chronicle	0003
1805	12	14	Jackson’s Oxford Journal	0003	1805	12	10	Hull Packet	0002
1805	12	14	Jackson’s Oxford Journal	0004	1805	12	09	Morning Chronicle	0003
1805	12	14	Ipswich Journal	0004	1805	12	12	Trewman’s Exeter Flying Post	0003
1805	12	16	Caledonian Mercury	0002	1805	12	14	Cobbett’s Weekly Political Register	0013
1805	12	17	Hull Packet	0001	1805	12	12	Trewman’s Exeter Flying Post	0003
1805	12	18	Aberdeen Journal	0002	1805	12	12	Trewman’s Exeter Flying Post	0003
1805	12	18	Aberdeen Journal	0003	1805	12	09	Caledonian Mercury	0002
1805	12	19	Caledonian Mercury	0004	1805	12	14	Jackson’s Oxford Journal	0003
