PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
228	326	327	1821	05	02	Freeman’s Journal	1821.05.02_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	01	Freeman’s Journal	1821.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0002
206	307	331	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1821	05	02	Aberdeen Journal	1821.05.02_TheAberdeenJournal_0004
220	352	360	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
307	470	468	1821	05	04	Liverpool Mercury	1821.05.04_LiverpoolMercuryetc_0002	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
205	274	272	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1821	05	02	Freeman’s Journal	1821.05.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
251	379	383	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	01	Freeman’s Journal	1821.05.01_Freeman'sJournalandDailyCommercialAdvertiser_0002
219	329	330	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	02	Freeman’s Journal	1821.05.02_Freeman'sJournalandDailyCommercialAdvertiser_0002
668	1003	1009	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0004
219	335	338	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0001	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
266	382	398	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0002	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0002
279	458	455	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
366	588	578	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
210	324	312	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0004
331	442	473	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0002
476	703	694	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0001	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
252	361	348	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0001	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0001
314	429	455	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0004	1821	05	02	Aberdeen Journal	1821.05.02_TheAberdeenJournal_0004
277	358	358	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0004	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
319	426	452	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0004	1821	05	04	Liverpool Mercury	1821.05.04_LiverpoolMercuryetc_0006
320	429	430	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
259	382	377	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0004
259	425	432	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004
435	529	525	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0004
316	473	490	1821	05	05	Leeds Mercury	1821.05.05_TheLeedsMercury_0002	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0004
322	457	463	1821	05	05	Leeds Mercury	1821.05.05_TheLeedsMercury_0002	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0004
215	311	318	1821	05	05	Leeds Mercury	1821.05.05_TheLeedsMercury_0002	1821	05	05	Bristol Mercury	1821.05.05_TheBristolMercury_0001
685	866	880	1821	05	07	Caledonian Mercury	1821.05.07_CaledonianMercury_0003	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0003
230	381	387	1821	05	07	Caledonian Mercury	1821.05.07_CaledonianMercury_0004	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004
1036	1569	1624	1821	05	07	Glasgow Herald	1821.05.07_GlasgowHerald_0001	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0002
287	451	447	1821	05	08	Freeman’s Journal	1821.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0002
386	613	645	1821	05	08	Freeman’s Journal	1821.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0003	1821	05	07	Caledonian Mercury	1821.05.07_CaledonianMercury_0002
206	319	326	1821	05	08	Freeman’s Journal	1821.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0004	1821	05	05	Caledonian Mercury	1821.05.05_CaledonianMercury_0002
412	642	662	1821	05	08	Freeman’s Journal	1821.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0004	1821	05	07	Caledonian Mercury	1821.05.07_CaledonianMercury_0002
290	447	444	1821	05	09	Aberdeen Journal	1821.05.09_TheAberdeenJournal_0002	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
230	378	387	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0001	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0001
212	338	344	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0002	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0002
200	278	275	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0003	1821	05	03	Caledonian Mercury	1821.05.03_CaledonianMercury_0003
760	1240	1231	1821	05	10	Trewman’s Exeter Flying Post	1821.05.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1821	05	03	Trewman’s Exeter Flying Post	1821.05.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
250	373	375	1821	05	10	Trewman’s Exeter Flying Post	1821.05.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0003
241	369	373	1821	05	10	Trewman’s Exeter Flying Post	1821.05.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1821	05	05	Ipswich Journal	1821.05.05_TheIpswichJournal_0004
370	581	583	1821	05	10	Trewman’s Exeter Flying Post	1821.05.10_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1821	05	07	Caledonian Mercury	1821.05.07_CaledonianMercury_0002
277	401	404	1821	05	11	Freeman’s Journal	1821.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0001	1821	05	08	Freeman’s Journal	1821.05.08_Freeman'sJournalandDailyCommercialAdvertiser_0001
203	319	327	1821	05	11	Freeman’s Journal	1821.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0003	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0002
295	491	506	1821	05	11	Glasgow Herald	1821.05.11_GlasgowHerald_0002	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0003
310	482	480	1821	05	12	Freeman’s Journal	1821.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	05	Freeman’s Journal	1821.05.05_Freeman'sJournalandDailyCommercialAdvertiser_0002
626	919	915	1821	05	12	Freeman’s Journal	1821.05.12_Freeman'sJournalandDailyCommercialAdvertiser_0002	1821	05	11	Freeman’s Journal	1821.05.11_Freeman'sJournalandDailyCommercialAdvertiser_0002
274	472	489	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0001	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0001
200	306	300	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0001	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0003
340	488	510	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0001	1821	05	10	Caledonian Mercury	1821.05.10_CaledonianMercury_0002
233	306	308	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0002	1821	05	05	Jackson’s Oxford Journal	1821.05.05_Jackson'sOxfordJournal_0004
277	407	415	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0002	1821	05	05	Leeds Mercury	1821.05.05_TheLeedsMercury_0004
202	272	259	1821	05	12	Jackson’s Oxford Journal	1821.05.12_Jackson'sOxfordJournal_0002	1821	05	12	Caledonian Mercury	1821.05.12_CaledonianMercury_0002
