PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
267	437	443	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0002	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0002
865	1258	1247	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0001
427	704	701	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0002	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0002
200	303	306	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0002	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0003
270	350	371	1804	09	03	Hampshire/Portsmouth Telegraph	1804.09.03_HampshireTelegraphandSussexChronicleetc_0002	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0003
217	347	348	1804	09	04	Hull Packet	1804.09.04_TheHullPacket_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0002
251	377	376	1804	09	04	Hull Packet	1804.09.04_TheHullPacket_0001	1804	09	03	Hampshire/Portsmouth Telegraph	1804.09.03_HampshireTelegraphandSussexChronicleetc_0004
217	359	369	1804	09	04	Hull Packet	1804.09.04_TheHullPacket_0002	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0002
278	485	499	1804	09	04	Hull Packet	1804.09.04_TheHullPacket_0004	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0002
251	398	384	1804	09	05	Aberdeen Journal	1804.09.05_TheAberdeenJournal_0003	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0002
248	440	437	1804	09	05	Morning Chronicle	1804.09.05_TheMorningChronicle_0001	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0001
705	1014	1016	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0001
656	985	991	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0001	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0001
237	377	356	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0002	1804	09	03	Morning Chronicle	1804.09.03_TheMorningChronicle_0002
202	299	298	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0003	1804	09	03	Morning Chronicle	1804.09.03_TheMorningChronicle_0002
313	529	506	1804	09	06	Derby Mercury	1804.09.06_TheDerbyMercury_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0003
485	760	792	1804	09	06	Derby Mercury	1804.09.06_TheDerbyMercury_0004	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0002
212	316	324	1804	09	06	Derby Mercury	1804.09.06_TheDerbyMercury_0004	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0004
235	394	402	1804	09	06	Trewman’s Exeter Flying Post	1804.09.06_Trewman'sExeterFlyingPost_0001	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0003
259	420	421	1804	09	06	Trewman’s Exeter Flying Post	1804.09.06_Trewman'sExeterFlyingPost_0003	1804	09	04	Hull Packet	1804.09.04_TheHullPacket_0004
282	462	450	1804	09	06	Trewman’s Exeter Flying Post	1804.09.06_Trewman'sExeterFlyingPost_0004	1804	09	06	Derby Mercury	1804.09.06_TheDerbyMercury_0002
1023	1493	1512	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0001
823	1153	1169	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0001	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0001
784	1083	1086	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0001	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0001
276	387	380	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0002	1804	09	05	Morning Chronicle	1804.09.05_TheMorningChronicle_0002
638	963	927	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0002	1804	09	06	Morning Chronicle	1804.09.06_TheMorningChronicle_0002
353	516	516	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0003	1804	09	05	Morning Chronicle	1804.09.05_TheMorningChronicle_0003
477	754	734	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0004	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0004
335	480	504	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0004	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0004
368	453	473	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0004	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0004
237	380	391	1804	09	08	Cobbett’s Weekly Political Register	1804.09.08_Cobbett'sWeeklyPoliticalRegister_0004	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0002
417	570	595	1804	09	08	Cobbett’s Weekly Political Register	1804.09.08_Cobbett'sWeeklyPoliticalRegister_0004	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0002
422	685	677	1804	09	08	Cobbett’s Weekly Political Register	1804.09.08_Cobbett'sWeeklyPoliticalRegister_0004	1804	09	06	Derby Mercury	1804.09.06_TheDerbyMercury_0004
293	406	406	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0001	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0001
816	1171	1193	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0002	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0001
463	677	685	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0002	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0002
204	326	338	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0002	1804	09	05	Morning Chronicle	1804.09.05_TheMorningChronicle_0002
213	297	304	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0002	1804	09	06	Trewman’s Exeter Flying Post	1804.09.06_Trewman'sExeterFlyingPost_0001
253	412	427	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0002	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0002
1267	1928	1964	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0003	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0003
257	386	394	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0003	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0003
260	349	348	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0004	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0001
738	1035	1044	1804	09	08	Jackson’s Oxford Journal	1804.09.08_Jackson'sOxfordJournal_0004	1804	09	01	Jackson’s Oxford Journal	1804.09.01_Jackson'sOxfordJournal_0002
275	454	466	1804	09	08	Ipswich Journal	1804.09.08_TheIpswichJournal_0001	1804	09	01	Ipswich Journal	1804.09.01_TheIpswichJournal_0003
290	443	454	1804	09	08	Ipswich Journal	1804.09.08_TheIpswichJournal_0002	1804	09	05	Morning Chronicle	1804.09.05_TheMorningChronicle_0003
316	458	470	1804	09	08	Ipswich Journal	1804.09.08_TheIpswichJournal_0004	1804	09	01	Ipswich Journal	1804.09.01_TheIpswichJournal_0003
275	423	435	1804	09	08	Ipswich Journal	1804.09.08_TheIpswichJournal_0004	1804	09	01	Ipswich Journal	1804.09.01_TheIpswichJournal_0004
241	414	407	1804	09	08	Morning Chronicle	1804.09.08_TheMorningChronicle_0001	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0001
341	585	589	1804	09	08	Morning Chronicle	1804.09.08_TheMorningChronicle_0001	1804	09	06	Morning Chronicle	1804.09.06_TheMorningChronicle_0001
725	1214	1228	1804	09	08	Morning Chronicle	1804.09.08_TheMorningChronicle_0004	1804	09	01	Morning Chronicle	1804.09.01_TheMorningChronicle_0004
449	611	634	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	01	Caledonian Mercury	1804.09.01_CaledonianMercury_0001
548	731	758	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	03	Caledonian Mercury	1804.09.03_CaledonianMercury_0001
209	331	338	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	03	Hampshire/Portsmouth Telegraph	1804.09.03_HampshireTelegraphandSussexChronicleetc_0001
514	763	758	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0001
262	347	362	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	06	Caledonian Mercury	1804.09.06_CaledonianMercury_0004
1119	1563	1579	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0001
289	397	396	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0001	1804	09	08	Caledonian Mercury	1804.09.08_CaledonianMercury_0004
309	446	413	1804	09	10	Caledonian Mercury	1804.09.10_CaledonianMercury_0002	1804	09	06	Morning Chronicle	1804.09.06_TheMorningChronicle_0002
