PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
231	381	375	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0001	1835	01	01	Trewman’s Exeter Flying Post	1835.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
438	636	637	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0002	1835	01	01	Trewman’s Exeter Flying Post	1835.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
351	412	416	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0002	1835	01	02	Belfast News-Letter	1835.01.02_TheBelfastNews-Letter_0002
252	400	386	1835	01	02	Morning Chronicle	1835.01.02_TheMorningChronicle_0002	1835	01	01	Morning Chronicle	1835.01.01_TheMorningChronicle_0002
815	1233	1253	1835	01	03	Caledonian Mercury	1835.01.03_CaledonianMercury_0001	1835	01	01	Caledonian Mercury	1835.01.01_CaledonianMercury_0001
253	306	301	1835	01	03	Caledonian Mercury	1835.01.03_CaledonianMercury_0002	1835	01	02	Belfast News-Letter	1835.01.02_TheBelfastNews-Letter_0002
244	305	296	1835	01	03	Caledonian Mercury	1835.01.03_CaledonianMercury_0002	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0002
222	300	305	1835	01	03	Preston Chronicle	1835.01.03_PrestonChronicle_0002	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0002
227	329	340	1835	01	03	Preston Chronicle	1835.01.03_PrestonChronicle_0003	1835	01	02	Liverpool Mercury	1835.01.02_LiverpoolMercuryetc_0003
250	334	342	1835	01	03	Preston Chronicle	1835.01.03_PrestonChronicle_0003	1835	01	02	Liverpool Mercury	1835.01.02_LiverpoolMercuryetc_0006
378	513	490	1835	01	03	Ipswich Journal	1835.01.03_TheIpswichJournal_0001	1835	01	03	Preston Chronicle	1835.01.03_PrestonChronicle_0002
498	706	695	1835	01	03	Ipswich Journal	1835.01.03_TheIpswichJournal_0002	1835	01	03	Caledonian Mercury	1835.01.03_CaledonianMercury_0004
271	379	369	1835	01	03	Ipswich Journal	1835.01.03_TheIpswichJournal_0004	1835	01	01	Trewman’s Exeter Flying Post	1835.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
388	556	543	1835	01	03	Ipswich Journal	1835.01.03_TheIpswichJournal_0004	1835	01	02	Hull Packet	1835.01.02_TheHullPacket_0002
261	456	416	1835	01	03	Leeds Mercury	1835.01.03_TheLeedsMercury_0003	1835	01	03	Preston Chronicle	1835.01.03_PrestonChronicle_0003
