
220	347	343	1819	11	02	Hull Packet	1819.11.02_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1819	11	01	Bristol Mercury	1819.11.01_TheBristolMercury_0001
266	406	403	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0001
331	510	474	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0004	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0004
707	1084	1044	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0001	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0001
514	767	769	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0001	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
442	691	701	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0004	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0004
445	654	667	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0004	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0004
450	703	691	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0001	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0001
508	691	640	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0001	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
565	789	796	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0002	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
241	378	392	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0004	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0004
234	339	341	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0004	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0004
310	484	473	1819	11	04	Trewman’s Exeter Flying Post	1819.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1819	11	01	Hampshire/Portsmouth Telegraph	1819.11.01_HampshireTelegraphandSussexChronicleetc_0003
1129	1667	1648	1819	11	05	Liverpool Mercury	1819.11.05_LiverpoolMercuryetc_0006	1819	11	04	Trewman’s Exeter Flying Post	1819.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
704	934	893	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0001	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
551	823	824	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0001	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0001
309	487	498	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0004	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0004
239	359	357	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0004	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0004
397	534	550	1819	11	06	Jackson’s Oxford Journal	1819.11.06_Jackson'sOxfordJournal_0002	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0003
267	396	392	1819	11	06	Jackson’s Oxford Journal	1819.11.06_Jackson'sOxfordJournal_0002	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0003
256	406	391	1819	11	06	Jackson’s Oxford Journal	1819.11.06_Jackson'sOxfordJournal_0002	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0004
266	402	421	1819	11	06	Ipswich Journal	1819.11.06_TheIpswichJournal_0002	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0003
245	395	398	1819	11	06	Ipswich Journal	1819.11.06_TheIpswichJournal_0002	1819	11	06	Jackson’s Oxford Journal	1819.11.06_Jackson'sOxfordJournal_0002
217	325	300	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0001	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
340	533	549	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0001	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0001
505	714	718	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0002	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0001
837	1032	1035	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0002	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0002
738	1120	1129	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0004	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0004
540	751	748	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0004	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0004
252	359	374	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0004	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0004
357	456	461	1819	11	06	Newcastle Courant	1819.11.06_TheNewcastleCourantetc_0002	1819	11	01	Morning Chronicle	1819.11.01_TheMorningChronicle_0002
323	408	431	1819	11	06	Newcastle Courant	1819.11.06_TheNewcastleCourantetc_0002	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0004
347	588	592	1819	11	06	Newcastle Courant	1819.11.06_TheNewcastleCourantetc_0003	1819	11	03	Derby Mercury	1819.11.03_TheDerbyMercury_0001
220	376	373	1819	11	06	Newcastle Courant	1819.11.06_TheNewcastleCourantetc_0003	1819	11	06	Ipswich Journal	1819.11.06_TheIpswichJournal_0001
317	467	467	1819	11	07	Examiner	1819.11.07_TheExaminer_0003	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0002
223	292	295	1819	11	07	Examiner	1819.11.07_TheExaminer_0010	1819	11	04	Morning Chronicle	1819.11.04_TheMorningChronicle_0003
212	345	337	1819	11	08	Caledonian Mercury	1819.11.08_CaledonianMercury_0002	1819	11	04	Trewman’s Exeter Flying Post	1819.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
423	618	632	1819	11	08	Caledonian Mercury	1819.11.08_CaledonianMercury_0002	1819	11	05	Liverpool Mercury	1819.11.05_LiverpoolMercuryetc_0006
571	767	774	1819	11	08	Bristol Mercury	1819.11.08_TheBristolMercury_0001	1819	11	02	Morning Chronicle	1819.11.02_TheMorningChronicle_0002
222	318	341	1819	11	08	Bristol Mercury	1819.11.08_TheBristolMercury_0001	1819	11	03	Morning Chronicle	1819.11.03_TheMorningChronicle_0002
296	380	393	1819	11	08	Bristol Mercury	1819.11.08_TheBristolMercury_0001	1819	11	05	Morning Chronicle	1819.11.05_TheMorningChronicle_0003
292	495	502	1819	11	08	Bristol Mercury	1819.11.08_TheBristolMercury_0001	1819	11	06	Morning Chronicle	1819.11.06_TheMorningChronicle_0002
712	984	992	1819	11	08	Bristol Mercury	1819.11.08_TheBristolMercury_0002	1819	11	01	Bristol Mercury	1819.11.01_TheBristolMercury_0002
