PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
544	763	753	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
298	494	498	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0004	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0004
220	329	326	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
253	387	385	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
567	776	776	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0002	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0002
206	326	312	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0004	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0004
316	469	466	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1819	02	01	Bristol Mercury	1819.02.01_TheBristolMercury_0001
220	306	306	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0003
204	324	336	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1819	02	02	Hull Packet	1819.02.02_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
220	317	314	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
280	365	351	1819	02	05	Liverpool Mercury	1819.02.05_LiverpoolMercuryetc_0002	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
253	388	378	1819	02	05	Liverpool Mercury	1819.02.05_LiverpoolMercuryetc_0003	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
582	774	773	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
407	537	533	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
802	1030	1027	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0001
258	415	406	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0004
281	456	456	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0004
236	363	359	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0004
202	328	332	1819	02	06	Caledonian Mercury	1819.02.06_CaledonianMercury_0004	1819	02	01	Caledonian Mercury	1819.02.01_CaledonianMercury_0004
260	372	377	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0001	1819	02	05	Liverpool Mercury	1819.02.05_LiverpoolMercuryetc_0003
239	324	324	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0004	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0003
206	268	271	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0004	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
240	330	356	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0004	1819	02	06	Caledonian Mercury	1819.02.06_CaledonianMercury_0002
201	268	266	1819	02	06	Leeds Mercury	1819.02.06_TheLeedsMercury_0004	1819	02	06	Jackson’s Oxford Journal	1819.02.06_Jackson'sOxfordJournal_0003
257	433	423	1819	02	06	Leeds Mercury	1819.02.06_TheLeedsMercury_0004	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0001
209	339	318	1819	02	06	Leeds Mercury	1819.02.06_TheLeedsMercury_0004	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0004
374	588	592	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0001	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0001
303	441	422	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0002	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
281	471	479	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0004	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0004
379	598	604	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0004	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004
211	346	362	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0002	1819	02	02	Hull Packet	1819.02.02_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002
261	341	342	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	01	Bristol Mercury	1819.02.01_TheBristolMercury_0001
225	299	293	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
405	618	610	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
206	280	285	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	05	Liverpool Mercury	1819.02.05_LiverpoolMercuryetc_0003
277	374	369	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001
255	365	368	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0003	1819	02	06	Leeds Mercury	1819.02.06_TheLeedsMercury_0004
888	1132	1130	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0001	1819	02	01	Bristol Mercury	1819.02.01_TheBristolMercury_0001
1807	2336	2354	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0002
213	271	272	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0003
860	1135	1141	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0001	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0002
295	447	448	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0002	1819	02	01	Bristol Mercury	1819.02.01_TheBristolMercury_0001
838	1370	1358	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0002	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0002
457	668	676	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0002	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0003
427	627	602	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0004	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0003
1482	2111	2092	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0004	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0003
204	311	292	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0004	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
229	341	331	1819	02	08	Bristol Mercury	1819.02.08_TheBristolMercury_0004	1819	02	06	Ipswich Journal	1819.02.06_TheIpswichJournal_0004
220	359	352	1819	02	09	Hull Packet	1819.02.09_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0001	1819	02	06	Newcastle Courant	1819.02.06_TheNewcastleCourantetc_0004
529	746	754	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
221	328	338	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0001
474	638	636	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001
445	690	693	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0001
224	365	355	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0004
269	416	399	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0004
626	894	896	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004
206	296	285	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
589	840	819	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0001
615	823	809	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0001
630	835	818	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001
267	385	385	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001
337	534	524	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0004
1146	1703	1619	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0004
343	538	518	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0004
521	820	768	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004
243	412	416	1819	02	11	Caledonian Mercury	1819.02.11_CaledonianMercury_0001	1819	02	08	Caledonian Mercury	1819.02.08_CaledonianMercury_0001
928	1364	1347	1819	02	11	Caledonian Mercury	1819.02.11_CaledonianMercury_0002	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0002
361	568	561	1819	02	11	Caledonian Mercury	1819.02.11_CaledonianMercury_0004	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004
289	438	437	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
453	684	682	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0001	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0001
210	305	297	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0001	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0001
344	476	470	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0001	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001
471	672	681	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0002	1819	02	08	Morning Chronicle	1819.02.08_TheMorningChronicle_0002
213	326	318	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0004	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0004
404	575	573	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0004	1819	02	04	Morning Chronicle	1819.02.04_TheMorningChronicle_0004
230	329	330	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0004	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004
1651	2327	2321	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0004	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004
1005	1360	1371	1819	02	11	Morning Chronicle	1819.02.11_TheMorningChronicle_0004	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004
278	392	395	1819	02	11	Trewman’s Exeter Flying Post	1819.02.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
474	724	724	1819	02	11	Trewman’s Exeter Flying Post	1819.02.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1819	02	04	Trewman’s Exeter Flying Post	1819.02.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
359	492	493	1819	02	11	Trewman’s Exeter Flying Post	1819.02.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0003
253	322	315	1819	02	11	Trewman’s Exeter Flying Post	1819.02.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1819	02	07	Examiner	1819.02.07_TheExaminer_0009
284	416	389	1819	02	12	Liverpool Mercury	1819.02.12_LiverpoolMercuryetc_0002	1819	02	07	Examiner	1819.02.07_TheExaminer_0005
496	684	682	1819	02	12	Liverpool Mercury	1819.02.12_LiverpoolMercuryetc_0004	1819	02	05	Liverpool Mercury	1819.02.05_LiverpoolMercuryetc_0004
213	305	301	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	01	Morning Chronicle	1819.02.01_TheMorningChronicle_0001
276	358	358	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	03	Morning Chronicle	1819.02.03_TheMorningChronicle_0001
968	1208	1203	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0001
316	414	413	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0001
744	1004	992	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0001
597	754	768	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0001	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0001
213	262	272	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0002	1819	02	06	Morning Chronicle	1819.02.06_TheMorningChronicle_0002
241	387	385	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0004	1819	02	02	Morning Chronicle	1819.02.02_TheMorningChronicle_0004
883	1293	1260	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0004	1819	02	05	Morning Chronicle	1819.02.05_TheMorningChronicle_0004
726	1081	1042	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0004	1819	02	09	Morning Chronicle	1819.02.09_TheMorningChronicle_0004
493	712	707	1819	02	12	Morning Chronicle	1819.02.12_TheMorningChronicle_0004	1819	02	10	Morning Chronicle	1819.02.10_TheMorningChronicle_0004
