PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
300	437	452	1818	02	03	Hull Packet	1818.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0002	1818	02	02	Caledonian Mercury	1818.02.02_CaledonianMercury_0002
213	289	298	1818	02	03	Hull Packet	1818.02.03_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0003	1818	02	02	Caledonian Mercury	1818.02.02_CaledonianMercury_0002
376	561	533	1818	02	05	Caledonian Mercury	1818.02.05_CaledonianMercury_0002	1818	02	02	Morning Chronicle	1818.02.02_TheMorningChronicle_0002
901	1223	1237	1818	02	05	Morning Chronicle	1818.02.05_TheMorningChronicle_0001	1818	02	02	Morning Chronicle	1818.02.02_TheMorningChronicle_0001
214	327	336	1818	02	05	Trewman’s Exeter Flying Post	1818.02.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1818	02	05	Caledonian Mercury	1818.02.05_CaledonianMercury_0002
239	382	393	1818	02	05	Trewman’s Exeter Flying Post	1818.02.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1818	02	02	Hampshire/Portsmouth Telegraph	1818.02.02_HampshireTelegraphandSussexChronicleetc_0002
213	327	326	1818	02	05	Trewman’s Exeter Flying Post	1818.02.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1818	02	05	Caledonian Mercury	1818.02.05_CaledonianMercury_0002
207	317	313	1818	02	06	Morning Chronicle	1818.02.06_TheMorningChronicle_0001	1818	02	02	Morning Chronicle	1818.02.02_TheMorningChronicle_0001
243	385	373	1818	02	06	Morning Chronicle	1818.02.06_TheMorningChronicle_0001	1818	02	05	Morning Chronicle	1818.02.05_TheMorningChronicle_0001
394	636	630	1818	02	06	Morning Chronicle	1818.02.06_TheMorningChronicle_0004	1818	02	05	Morning Chronicle	1818.02.05_TheMorningChronicle_0004
345	492	494	1818	02	07	Ipswich Journal	1818.02.07_TheIpswichJournal_0001	1818	02	02	Morning Chronicle	1818.02.02_TheMorningChronicle_0002
441	576	607	1818	02	07	Ipswich Journal	1818.02.07_TheIpswichJournal_0001	1818	02	05	Caledonian Mercury	1818.02.05_CaledonianMercury_0002
224	288	291	1818	02	07	Ipswich Journal	1818.02.07_TheIpswichJournal_0001	1818	02	05	Trewman’s Exeter Flying Post	1818.02.05_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
223	339	333	1818	02	07	Ipswich Journal	1818.02.07_TheIpswichJournal_0002	1818	02	05	Morning Chronicle	1818.02.05_TheMorningChronicle_0003
224	360	365	1818	02	07	Ipswich Journal	1818.02.07_TheIpswichJournal_0004	1818	02	07	Jackson’s Oxford Journal	1818.02.07_Jackson'sOxfordJournal_0001
278	430	423	1818	02	07	Morning Chronicle	1818.02.07_TheMorningChronicle_0001	1818	02	02	Morning Chronicle	1818.02.02_TheMorningChronicle_0001
678	995	970	1818	02	07	Morning Chronicle	1818.02.07_TheMorningChronicle_0001	1818	02	05	Morning Chronicle	1818.02.05_TheMorningChronicle_0001
