PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
1156	1156	1156	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0003	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0001
316	548	569	1824	01	01	Trewman’s Exeter Flying Post	1824.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0002
253	422	416	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0001	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0001
758	915	917	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0002	1824	01	01	Morning Chronicle	1824.01.01_TheMorningChronicle_0002
592	727	720	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0002	1824	01	01	Morning Chronicle	1824.01.01_TheMorningChronicle_0003
1216	1217	1217	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0004	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0001
346	472	493	1824	01	03	Ipswich Journal	1824.01.03_TheIpswichJournal_0001	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0002
248	449	442	1824	01	03	Ipswich Journal	1824.01.03_TheIpswichJournal_0003	1824	01	01	Morning Chronicle	1824.01.01_TheMorningChronicle_0001
775	1105	1098	1824	01	03	Ipswich Journal	1824.01.03_TheIpswichJournal_0004	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0002
228	362	352	1824	01	03	Ipswich Journal	1824.01.03_TheIpswichJournal_0004	1824	01	01	Trewman’s Exeter Flying Post	1824.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1455	2150	2276	1824	01	03	Newcastle Courant	1824.01.03_TheNewcastleCourantetc_0002	1824	01	01	Caledonian Mercury	1824.01.01_CaledonianMercury_0002
319	465	481	1824	01	03	Newcastle Courant	1824.01.03_TheNewcastleCourantetc_0002	1824	01	01	Morning Chronicle	1824.01.01_TheMorningChronicle_0003
361	608	607	1824	01	03	Newcastle Courant	1824.01.03_TheNewcastleCourantetc_0002	1824	01	01	Trewman’s Exeter Flying Post	1824.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
1194	1729	1783	1824	01	03	Newcastle Courant	1824.01.03_TheNewcastleCourantetc_0002	1824	01	03	Ipswich Journal	1824.01.03_TheIpswichJournal_0004
214	324	331	1824	01	03	Newcastle Courant	1824.01.03_TheNewcastleCourantetc_0003	1824	01	01	Trewman’s Exeter Flying Post	1824.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
598	757	806	1824	01	04	Examiner	1824.01.04_TheExaminer_0013	1824	01	02	Morning Chronicle	1824.01.02_TheMorningChronicle_0003
208	243	261	1824	01	04	Examiner	1824.01.04_TheExaminer_0014	1824	01	03	Caledonian Mercury	1824.01.03_CaledonianMercury_0002
