PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
252	403	409	1822	02	01	Morning Chronicle	1822.02.01_TheMorningChronicle_0004	1822	02	01	Glasgow Herald	1822.02.01_GlasgowHerald_0004
293	416	423	1822	02	02	Caledonian Mercury	1822.02.02_CaledonianMercury_0003	1822	02	01	Glasgow Herald	1822.02.01_GlasgowHerald_0002
212	322	325	1822	02	02	Ipswich Journal	1822.02.02_TheIpswichJournal_0001	1822	02	01	Liverpool Mercury	1822.02.01_LiverpoolMercuryetc_0005
205	250	256	1822	02	02	Ipswich Journal	1822.02.02_TheIpswichJournal_0003	1822	02	01	Glasgow Herald	1822.02.01_GlasgowHerald_0002
214	327	335	1822	02	02	Ipswich Journal	1822.02.02_TheIpswichJournal_0003	1822	02	02	Jackson’s Oxford Journal	1822.02.02_Jackson'sOxfordJournal_0002
201	307	315	1822	02	02	Ipswich Journal	1822.02.02_TheIpswichJournal_0004	1822	02	02	Jackson’s Oxford Journal	1822.02.02_Jackson'sOxfordJournal_0004
242	381	394	1822	02	02	Leeds Mercury	1822.02.02_TheLeedsMercury_0002	1822	02	02	Caledonian Mercury	1822.02.02_CaledonianMercury_0002
285	412	405	1822	02	04	Caledonian Mercury	1822.02.04_CaledonianMercury_0002	1822	02	02	Morning Chronicle	1822.02.02_TheMorningChronicle_0002
1142	1147	1146	1822	02	04	Caledonian Mercury	1822.02.04_CaledonianMercury_0004	1822	02	04	Caledonian Mercury	1822.02.04_CaledonianMercury_0002
257	351	352	1822	02	04	Glasgow Herald	1822.02.04_GlasgowHerald_0002	1822	02	04	Caledonian Mercury	1822.02.04_CaledonianMercury_0002
234	320	314	1822	02	04	Glasgow Herald	1822.02.04_GlasgowHerald_0004	1822	02	02	Caledonian Mercury	1822.02.02_CaledonianMercury_0004
200	270	285	1822	02	04	Morning Chronicle	1822.02.04_TheMorningChronicle_0003	1822	02	04	Caledonian Mercury	1822.02.04_CaledonianMercury_0002
267	405	399	1822	02	06	Aberdeen Journal	1822.02.06_TheAberdeenJournal_0002	1822	02	01	Glasgow Herald	1822.02.01_GlasgowHerald_0002
403	568	562	1822	02	06	Aberdeen Journal	1822.02.06_TheAberdeenJournal_0002	1822	02	01	Glasgow Herald	1822.02.01_GlasgowHerald_0004
200	315	313	1822	02	06	Aberdeen Journal	1822.02.06_TheAberdeenJournal_0002	1822	02	02	Bristol Mercury	1822.02.02_TheBristolMercury_0001
355	573	568	1822	02	06	Aberdeen Journal	1822.02.06_TheAberdeenJournal_0002	1822	02	02	Leeds Mercury	1822.02.02_TheLeedsMercury_0004
413	676	682	1822	02	06	Morning Chronicle	1822.02.06_TheMorningChronicle_0004	1822	02	02	Morning Chronicle	1822.02.02_TheMorningChronicle_0004
455	697	675	1822	02	06	Morning Chronicle	1822.02.06_TheMorningChronicle_0004	1822	02	04	Morning Chronicle	1822.02.04_TheMorningChronicle_0004
247	381	384	1822	02	07	Morning Chronicle	1822.02.07_TheMorningChronicle_0001	1822	02	04	Morning Chronicle	1822.02.04_TheMorningChronicle_0001
1486	2233	2275	1822	02	07	Morning Chronicle	1822.02.07_TheMorningChronicle_0004	1822	02	04	Morning Chronicle	1822.02.04_TheMorningChronicle_0004
368	537	556	1822	02	07	Morning Chronicle	1822.02.07_TheMorningChronicle_0004	1822	02	06	Morning Chronicle	1822.02.06_TheMorningChronicle_0004
220	389	412	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1822	02	02	Bristol Mercury	1822.02.02_TheBristolMercury_0001
395	523	495	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0002	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
276	363	356	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0005	1822	02	01	Liverpool Mercury	1822.02.01_LiverpoolMercuryetc_0005
237	372	395	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0005	1822	02	04	Glasgow Herald	1822.02.04_GlasgowHerald_0003
281	455	442	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0005	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0003
437	559	552	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0002	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
639	771	802	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0002	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0002
879	1094	1097	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0004	1822	02	01	Liverpool Mercury	1822.02.01_LiverpoolMercuryetc_0004
281	349	333	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0005	1822	02	01	Liverpool Mercury	1822.02.01_LiverpoolMercuryetc_0005
326	474	445	1822	02	09	Caledonian Mercury	1822.02.09_CaledonianMercury_0002	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
326	441	435	1822	02	09	Caledonian Mercury	1822.02.09_CaledonianMercury_0002	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0002
351	503	476	1822	02	09	Caledonian Mercury	1822.02.09_CaledonianMercury_0002	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0002
329	508	509	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0001	1822	02	02	Jackson’s Oxford Journal	1822.02.02_Jackson'sOxfordJournal_0001
221	312	314	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0001	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0002
321	505	510	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	06	Derby Mercury	1822.02.06_TheDerbyMercury_0001
274	404	400	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
331	514	491	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	07	Trewman’s Exeter Flying Post	1822.02.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
868	1231	1255	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	08	Glasgow Herald	1822.02.08_GlasgowHerald_0002
442	629	620	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	08	Liverpool Mercury	1822.02.08_LiverpoolMercuryetc_0002
260	430	437	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0002	1822	02	09	Caledonian Mercury	1822.02.09_CaledonianMercury_0002
745	979	971	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0004	1822	02	02	Jackson’s Oxford Journal	1822.02.02_Jackson'sOxfordJournal_0004
206	308	307	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0004	1822	02	02	Ipswich Journal	1822.02.02_TheIpswichJournal_0001
303	423	420	1822	02	09	Jackson’s Oxford Journal	1822.02.09_Jackson'sOxfordJournal_0004	1822	02	04	Morning Chronicle	1822.02.04_TheMorningChronicle_0002
