PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
371	492	491	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0003	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
692	1004	990	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0001	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0001
394	524	527	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
360	534	547	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0004
264	382	392	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0004	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0003
244	377	377	1819	06	03	Trewman’s Exeter Flying Post	1819.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1819	06	01	Hull Packet	1819.06.01_TheHullPacketandOriginalWeeklyCommercialLiteraryandGeneralAdvertiser_0004
397	511	537	1819	06	03	Trewman’s Exeter Flying Post	1819.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
845	1149	1145	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0001	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0001
482	608	603	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0001	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0002
837	1194	1140	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0001	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0001
519	711	707	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0001	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0001
488	648	649	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
1565	2387	2375	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0004
231	351	354	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0004	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0003
483	754	751	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0004	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0004
346	566	560	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0004	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0004
737	985	966	1819	06	05	Caledonian Mercury	1819.06.05_CaledonianMercury_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0002
209	262	251	1819	06	05	Caledonian Mercury	1819.06.05_CaledonianMercury_0004	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0003
215	348	348	1819	06	05	Jackson’s Oxford Journal	1819.06.05_Jackson'sOxfordJournal_0001	1819	06	03	Derby Mercury	1819.06.03_TheDerbyMercury_0001
384	474	494	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0001	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0001
428	613	598	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0001	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0001
640	896	914	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0001	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0001
279	382	393	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0001	1819	06	04	Morning Chronicle	1819.06.04_TheMorningChronicle_0001
809	1035	1030	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0003	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
232	354	340	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0003	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0003
322	462	451	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0003	1819	06	03	Trewman’s Exeter Flying Post	1819.06.03_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
517	704	701	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0004	1819	06	01	Morning Chronicle	1819.06.01_TheMorningChronicle_0003
215	378	377	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0004	1819	06	02	Morning Chronicle	1819.06.02_TheMorningChronicle_0004
324	490	494	1819	06	05	Morning Chronicle	1819.06.05_TheMorningChronicle_0004	1819	06	03	Morning Chronicle	1819.06.03_TheMorningChronicle_0004
