PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
445	694	694	1805	07	03	Aberdeen Journal	1805.07.03_TheAberdeenJournal_0002	1805	07	01	Hull Packet	1805.07.01_TheHullPacket_0004
245	358	342	1805	07	03	Aberdeen Journal	1805.07.03_TheAberdeenJournal_0003	1805	07	01	Hull Packet	1805.07.01_TheHullPacket_0002
406	662	652	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0001	1805	07	01	Caledonian Mercury	1805.07.01_CaledonianMercury_0001
267	343	338	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0003	1805	07	03	Morning Chronicle	1805.07.03_TheMorningChronicle_0003
310	501	480	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0004	1805	07	01	Caledonian Mercury	1805.07.01_CaledonianMercury_0001
236	388	397	1805	07	05	Morning Chronicle	1805.07.05_TheMorningChronicle_0004	1805	07	01	Morning Chronicle	1805.07.01_TheMorningChronicle_0004
555	941	942	1805	07	06	Morning Chronicle	1805.07.06_TheMorningChronicle_0004	1805	07	03	Morning Chronicle	1805.07.03_TheMorningChronicle_0004
205	294	302	1805	07	08	Caledonian Mercury	1805.07.08_CaledonianMercury_0001	1805	07	01	Caledonian Mercury	1805.07.01_CaledonianMercury_0004
263	433	450	1805	07	08	Caledonian Mercury	1805.07.08_CaledonianMercury_0001	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0001
564	880	880	1805	07	08	Caledonian Mercury	1805.07.08_CaledonianMercury_0004	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0004
929	1472	1445	1805	07	08	Hampshire/Portsmouth Telegraph	1805.07.08_HampshireTelegraphandSussexChronicleetc_0001	1805	07	01	Hampshire/Portsmouth Telegraph	1805.07.01_HampshireTelegraphandSussexChronicleetc_0001
256	422	415	1805	07	08	Morning Chronicle	1805.07.08_TheMorningChronicle_0003	1805	07	05	Morning Chronicle	1805.07.05_TheMorningChronicle_0004
281	416	427	1805	07	09	Hull Packet	1805.07.09_TheHullPacket_0001	1805	07	01	Hull Packet	1805.07.01_TheHullPacket_0001
222	346	347	1805	07	09	Hull Packet	1805.07.09_TheHullPacket_0002	1805	07	08	Caledonian Mercury	1805.07.08_CaledonianMercury_0003
435	611	615	1805	07	09	Hull Packet	1805.07.09_TheHullPacket_0004	1805	07	06	Jackson’s Oxford Journal	1805.07.06_Jackson'sOxfordJournal_0004
732	1015	1038	1805	07	10	Aberdeen Journal	1805.07.10_TheAberdeenJournal_0001	1805	07	03	Aberdeen Journal	1805.07.03_TheAberdeenJournal_0001
935	1334	1356	1805	07	10	Aberdeen Journal	1805.07.10_TheAberdeenJournal_0001	1805	07	03	Aberdeen Journal	1805.07.03_TheAberdeenJournal_0004
303	445	442	1805	07	10	Aberdeen Journal	1805.07.10_TheAberdeenJournal_0002	1805	07	01	Caledonian Mercury	1805.07.01_CaledonianMercury_0002
250	413	416	1805	07	10	Aberdeen Journal	1805.07.10_TheAberdeenJournal_0003	1805	07	04	Trewman’s Exeter Flying Post	1805.07.04_Trewman'sExeterFlyingPost_0004
206	309	328	1805	07	10	Aberdeen Journal	1805.07.10_TheAberdeenJournal_0004	1805	07	03	Aberdeen Journal	1805.07.03_TheAberdeenJournal_0001
512	876	882	1805	07	10	Morning Chronicle	1805.07.10_TheMorningChronicle_0004	1805	07	03	Morning Chronicle	1805.07.03_TheMorningChronicle_0004
1069	1766	1771	1805	07	10	Morning Chronicle	1805.07.10_TheMorningChronicle_0004	1805	07	06	Morning Chronicle	1805.07.06_TheMorningChronicle_0004
216	362	360	1805	07	10	Morning Chronicle	1805.07.10_TheMorningChronicle_0004	1805	07	09	Morning Chronicle	1805.07.09_TheMorningChronicle_0004
477	714	722	1805	07	11	Caledonian Mercury	1805.07.11_CaledonianMercury_0001	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0001
306	484	475	1805	07	11	Caledonian Mercury	1805.07.11_CaledonianMercury_0001	1805	07	08	Caledonian Mercury	1805.07.08_CaledonianMercury_0001
440	733	726	1805	07	11	Caledonian Mercury	1805.07.11_CaledonianMercury_0002	1805	07	06	Morning Chronicle	1805.07.06_TheMorningChronicle_0003
238	365	364	1805	07	11	Caledonian Mercury	1805.07.11_CaledonianMercury_0002	1805	07	08	Morning Chronicle	1805.07.08_TheMorningChronicle_0002
400	655	650	1805	07	11	Caledonian Mercury	1805.07.11_CaledonianMercury_0004	1805	07	04	Caledonian Mercury	1805.07.04_CaledonianMercury_0004
327	580	559	1805	07	11	Derby Mercury	1805.07.11_TheDerbyMercury_0001	1805	07	04	Derby Mercury	1805.07.04_TheDerbyMercury_0001
220	378	385	1805	07	11	Derby Mercury	1805.07.11_TheDerbyMercury_0001	1805	07	04	Derby Mercury	1805.07.04_TheDerbyMercury_0002
244	380	383	1805	07	11	Derby Mercury	1805.07.11_TheDerbyMercury_0004	1805	07	04	Derby Mercury	1805.07.04_TheDerbyMercury_0004
219	353	358	1805	07	11	Morning Chronicle	1805.07.11_TheMorningChronicle_0004	1805	07	06	Morning Chronicle	1805.07.06_TheMorningChronicle_0004
270	464	424	1805	07	11	Trewman’s Exeter Flying Post	1805.07.11_Trewman'sExeterFlyingPost_0002	1805	07	04	Trewman’s Exeter Flying Post	1805.07.04_Trewman'sExeterFlyingPost_0002
325	560	570	1805	07	11	Trewman’s Exeter Flying Post	1805.07.11_Trewman'sExeterFlyingPost_0003	1805	07	04	Trewman’s Exeter Flying Post	1805.07.04_Trewman'sExeterFlyingPost_0001
403	606	582	1805	07	11	Trewman’s Exeter Flying Post	1805.07.11_Trewman'sExeterFlyingPost_0003	1805	07	04	Trewman’s Exeter Flying Post	1805.07.04_Trewman'sExeterFlyingPost_0002
624	1050	1043	1805	07	11	Trewman’s Exeter Flying Post	1805.07.11_Trewman'sExeterFlyingPost_0003	1805	07	04	Trewman’s Exeter Flying Post	1805.07.04_Trewman'sExeterFlyingPost_0003
