PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
331	479	491	1830	04	02	Freeman’s Journal	1830.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	01	Freeman’s Journal	1830.04.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
237	306	321	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0004	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0002
435	638	619	1830	04	03	Caledonian Mercury	1830.04.03_CaledonianMercury_0002	1830	04	02	Freeman’s Journal	1830.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0003
218	313	314	1830	04	03	Freeman’s Journal	1830.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	01	Freeman’s Journal	1830.04.01_Freeman'sJournalandDailyCommercialAdvertiser_0001
207	301	304	1830	04	03	Freeman’s Journal	1830.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	02	Freeman’s Journal	1830.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
394	486	500	1830	04	04	Examiner	1830.04.04_TheExaminer_0008	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0002
256	295	303	1830	04	04	Examiner	1830.04.04_TheExaminer_0008	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0004
263	325	341	1830	04	04	Examiner	1830.04.04_TheExaminer_0012	1830	04	03	Ipswich Journal	1830.04.03_TheIpswichJournal_0004
540	918	917	1830	04	05	Caledonian Mercury	1830.04.05_CaledonianMercury_0002	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0002
469	805	840	1830	04	05	Caledonian Mercury	1830.04.05_CaledonianMercury_0002	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0003
235	293	292	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	02	Freeman’s Journal	1830.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0001
226	324	329	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	03	Morning Chronicle	1830.04.03_TheMorningChronicle_0001
2391	2789	2797	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003	1830	04	01	Morning Chronicle	1830.04.01_TheMorningChronicle_0003
531	607	605	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0001
242	298	304	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1830	04	01	Morning Chronicle	1830.04.01_TheMorningChronicle_0002
969	1153	1149	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1830	04	01	Morning Chronicle	1830.04.01_TheMorningChronicle_0003
465	535	531	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0004	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0001
306	488	474	1830	04	05	Hampshire/Portsmouth Telegraph	1830.04.05_HampshireTelegraphandSussexChronicleetc_0002	1830	04	02	Liverpool Mercury	1830.04.02_LiverpoolMercuryetc_0003
336	453	429	1830	04	05	Hampshire/Portsmouth Telegraph	1830.04.05_HampshireTelegraphandSussexChronicleetc_0002	1830	04	03	Ipswich Journal	1830.04.03_TheIpswichJournal_0004
305	412	411	1830	04	05	Hampshire/Portsmouth Telegraph	1830.04.05_HampshireTelegraphandSussexChronicleetc_0003	1830	04	02	Morning Chronicle	1830.04.02_TheMorningChronicle_0001
405	570	564	1830	04	05	Hampshire/Portsmouth Telegraph	1830.04.05_HampshireTelegraphandSussexChronicleetc_0003	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003
309	429	423	1830	04	06	Freeman’s Journal	1830.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	03	Freeman’s Journal	1830.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001
230	317	307	1830	04	06	Freeman’s Journal	1830.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0001	1830	04	05	Freeman’s Journal	1830.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0001
421	494	492	1830	04	06	Freeman’s Journal	1830.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0002	1830	04	03	Morning Chronicle	1830.04.03_TheMorningChronicle_0001
