PM	OL	OR	RYEAR	RMONTH	RDAY	RTITLE	RFILENAME	OYEAR	OMONTH	ODAY	OTITLE	OFILENAME
272	382	400	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0003	1803	04	01	Morning Chronicle	1803.04.01_TheMorningChronicle_0003
250	382	381	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0002	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0002
285	394	396	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0003	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0001
211	352	358	1803	04	02	Newcastle Courant	1803.04.02_TheNewcastleCourantetc_0002	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0004
214	279	272	1803	04	02	Newcastle Courant	1803.04.02_TheNewcastleCourantetc_0002	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0001
251	367	362	1803	04	02	Newcastle Courant	1803.04.02_TheNewcastleCourantetc_0002	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0004
339	523	519	1803	04	02	Newcastle Courant	1803.04.02_TheNewcastleCourantetc_0003	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0004
308	461	458	1803	04	04	Hampshire/Portsmouth Telegraph	1803.04.04_HampshireTelegraph&PortsmouthGazette_0001	1803	04	02	Ipswich Journal	1803.04.02_TheIpswichJournal_0004
221	328	333	1803	04	04	Hampshire/Portsmouth Telegraph	1803.04.04_HampshireTelegraph&PortsmouthGazette_0004	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0004
359	598	622	1803	04	06	Morning Chronicle	1803.04.06_TheMorningChronicle_0004	1803	04	02	Morning Chronicle	1803.04.02_TheMorningChronicle_0004
245	368	365	1803	04	07	Derby Mercury	1803.04.07_TheDerbyMercury_0001	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0003
227	372	373	1803	04	07	Morning Chronicle	1803.04.07_TheMorningChronicle_0004	1803	04	01	Morning Chronicle	1803.04.01_TheMorningChronicle_0004
209	295	292	1803	04	07	Trewman’s Exeter Flying Post	1803.04.07_Trewman'sExeterFlyingPost_0001	1803	04	02	Jackson’s Oxford Journal	1803.04.02_Jackson'sOxfordJournal_0002
240	394	395	1803	04	07	Trewman’s Exeter Flying Post	1803.04.07_Trewman'sExeterFlyingPost_0003	1803	04	02	Newcastle Courant	1803.04.02_TheNewcastleCourantetc_0002
